Canonical_Species,Afzelia africana,Albizia auxilary,Albizia ferruginea,Albizia zygia,Alstonia boonei,Amphimas tetracoides,Aningeria robusta,Annonidium manni,Anthocleista djalonensis,Anthocleista vogelii,Anthonotha macrophylla,Artocarpus communis,Bambusa vulgaris,Baphia nitida,Blighia sapida,Blighia unijigata,Bombax buonopozense,Bosqueia angolensis,Brachystegia eurycoma,Bridelia ferruginea,Carica papaya,Cassia saimen,Ceiba pentandra,Celtis zenkeri,Chrysophyllum albidum,Chrysophylum albidum,Citrus sinenses,Cleistoformis patens,Cleistopholis patens,Cola nitida,Cola species,Corynante pachycercus,Dialium guineense,Dialium guinensis,Diallium guineense,Dillenia indica,Diospyros dendo,Diospyros soubreana,Diospyros undebunda,Diospyrous dendo,Diospyrous melistoformis,Diospyrous mespiliformis,Dracena manni,Drypetes,Drypetes species,Elaeis guineense,Elaeis guineensis,Elaeis guinensis,Ficus exasperata,Ficus mucosa,Ficus mucuso,Funtumia africana,Funtumia elastica,Garcinia kola,Gmelina arborea,Grewia pubescens,Harungana madagascariensis,Hexalobus crispiflorus,Hildegardia barteri,Holarrhena floribunda,Homalium alymeri,Homalium aylmeri,Irvinga gabonensis,Lecaniodiscus cupaniodes,Lecaniodiscus cupanioides,Lonchocarpus cilliata,Lonchocarpus cyanescens,Macaranga barteri,Macranga bateri,Maesobotrya barteri,Margaritaria discoidea,Margartaria discoidea,Melacantha alnifolia,Milicia excelsa,Millettia thoningii,Mitragyna cilliata,Monodora tenuifolia,Musanga cecropiodes,Musanga cecropioides,Musanga cecropoides,Musanga cecropoidies,Myrianthus arboreus,Nauclea diderrichi,Nauclea diderrichii,Nesodogornia papaverifera,Nesodogornia papaverivera,Nesogordonia papaverifera,Nothospondia staudtii,Nuclea diderrichi,Pavetta corymbosa,Pavetta corymbosia,Picralima nitida,Piptadeniastrum africanum,Pterocarpus osun,Pterocarpus santoxyloides,Pycanthus angolensis,Pycnanthus angolensis,Raulvolfia vomitoria,Rauvolvia vomitoria,Ricinidendron heudeloti,Ricinodendron heudeloti,Ricinodendron heudelotii,Ricinodendron heudeotii,Rinorea dentata,Rothmania hispida,Scotellia coriacea,Scotellia coriaceae,Scotellia coricea,Spondia mombin,Sterculia oblonga,Sterculia rhinopetala,Sterculia tragacantha,Strombosia postulata,Strombosia pustulata,Strombosia putulata,Termialia superba,Terminalia superba,Tetrapleura tetraptera,Theobroma cacao,Trema orientalis,Trichilia gilgiana,Trichilia monadelpha,Uapaca heudeloti,Uapaca heudelotii,Zanthoxylum xanthoxyloides,Zanthoxylum zanthoxyloides
Ricinidendron heudeloti,2.8992363634861404,3.1154828040399742,2.2574757387874493,2.8232622066892104,2.0744251298760377,2.8022714083673925,2.2531903808684475,2.1598364721773224,4.19450992085707,2.704455228279809,3.218889956380253,2.132635175570045,3.8830215905889456,4.6372279624430455,3.350641171222255,2.6659753842813783,2.283419167441486,2.1932468970628443,2.6161834890677844,4.144242559065918,3.8881880045780375,4.014932580661885,1.9548611212053801,3.3161855043217603,2.495378663609606,2.495378663609606,3.999767825881007,1.3561144760795132,1.3561144760795132,2.6980681830225133,3.441029029434384,3.513804248711594,3.954631994077729,3.954631994077729,3.954631994077729,3.4770764412045283,4.46341918760848,4.790990988666907,3.872654159402144,4.46341918760848,3.829216881080323,3.7350116080881417,3.171990482357007,3.900499293569276,3.900499293569276,2.967104399337628,2.967104399337628,2.967104399337628,4.202084082787368,3.76910745342651,3.76910745342651,2.3128098430109314,2.2348816916686207,3.8603904265119566,1.8589831147421378,3.3891384313587274,3.5526131783067516,2.2516562079251177,1.4187274792139866,3.3172820471053344,3.2161408876543054,3.2161408876543054,3.7536486665890405,3.642544351938158,3.642544351938158,3.930174910838124,4.700840901492254,2.71470232405243,2.71470232405243,3.6946276943301313,3.667957961640843,3.667957961640843,2.9382951783519786,3.5460120911308928,3.3847235112911758,2.225636842380532,3.0761415697846033,3.8427170309886707,3.8427170309886707,3.8427170309886707,3.8427170309886707,2.9839772156170046,4.135562285250287,4.135562285250287,3.3004284470372665,3.3004284470372665,3.3004284470372665,2.696436094276311,4.135562285250287,4.26640980455433,4.26640980455433,3.833721560176146,2.438269612217276,3.282132610224304,2.9849613222251805,1.2950011109887052,1.2950011109887052,5.773463497912774,5.773463497912774,0.0,0.0,0.0,0.0,4.023833677251503,4.102325460992521,2.4974222143126314,2.4974222143126314,2.4974222143126314,2.4887500989590707,2.1913471452839697,2.8083902634362756,1.8489627858448519,3.4701712728687073,3.4701712728687073,3.4701712728687073,2.297666172605722,2.0432115338945023,2.858427250416866,3.0238371790023844,3.0761026199342205,2.788671589081989,2.6014178000698025,2.760644670939942,2.760644670939942,4.505908501991206,4.505908501991206
Ricinodendron heudeloti,2.8992363634861404,3.1154828040399742,2.2574757387874493,2.8232622066892104,2.0744251298760377,2.8022714083673925,2.2531903808684475,2.1598364721773224,4.19450992085707,2.704455228279809,3.218889956380253,2.132635175570045,3.8830215905889456,4.6372279624430455,3.350641171222255,2.6659753842813783,2.283419167441486,2.1932468970628443,2.6161834890677844,4.144242559065918,3.8881880045780375,4.014932580661885,1.9548611212053801,3.3161855043217603,2.495378663609606,2.495378663609606,3.999767825881007,1.3561144760795132,1.3561144760795132,2.6980681830225133,3.441029029434384,3.513804248711594,3.954631994077729,3.954631994077729,3.954631994077729,3.4770764412045283,4.46341918760848,4.790990988666907,3.872654159402144,4.46341918760848,3.829216881080323,3.7350116080881417,3.171990482357007,3.900499293569276,3.900499293569276,2.967104399337628,2.967104399337628,2.967104399337628,4.202084082787368,3.76910745342651,3.76910745342651,2.3128098430109314,2.2348816916686207,3.8603904265119566,1.8589831147421378,3.3891384313587274,3.5526131783067516,2.2516562079251177,1.4187274792139866,3.3172820471053344,3.2161408876543054,3.2161408876543054,3.7536486665890405,3.642544351938158,3.642544351938158,3.930174910838124,4.700840901492254,2.71470232405243,2.71470232405243,3.6946276943301313,3.667957961640843,3.667957961640843,2.9382951783519786,3.5460120911308928,3.3847235112911758,2.225636842380532,3.0761415697846033,3.8427170309886707,3.8427170309886707,3.8427170309886707,3.8427170309886707,2.9839772156170046,4.135562285250287,4.135562285250287,3.3004284470372665,3.3004284470372665,3.3004284470372665,2.696436094276311,4.135562285250287,4.26640980455433,4.26640980455433,3.833721560176146,2.438269612217276,3.282132610224304,2.9849613222251805,1.2950011109887052,1.2950011109887052,5.773463497912774,5.773463497912774,0.0,0.0,0.0,0.0,4.023833677251503,4.102325460992521,2.4974222143126314,2.4974222143126314,2.4974222143126314,2.4887500989590707,2.1913471452839697,2.8083902634362756,1.8489627858448519,3.4701712728687073,3.4701712728687073,3.4701712728687073,2.297666172605722,2.0432115338945023,2.858427250416866,3.0238371790023844,3.0761026199342205,2.788671589081989,2.6014178000698025,2.760644670939942,2.760644670939942,4.505908501991206,4.505908501991206
Ricinodendron heudelotii,2.8992363634861404,3.1154828040399742,2.2574757387874493,2.8232622066892104,2.0744251298760377,2.8022714083673925,2.2531903808684475,2.1598364721773224,4.19450992085707,2.704455228279809,3.218889956380253,2.132635175570045,3.8830215905889456,4.6372279624430455,3.350641171222255,2.6659753842813783,2.283419167441486,2.1932468970628443,2.6161834890677844,4.144242559065918,3.8881880045780375,4.014932580661885,1.9548611212053801,3.3161855043217603,2.495378663609606,2.495378663609606,3.999767825881007,1.3561144760795132,1.3561144760795132,2.6980681830225133,3.441029029434384,3.513804248711594,3.954631994077729,3.954631994077729,3.954631994077729,3.4770764412045283,4.46341918760848,4.790990988666907,3.872654159402144,4.46341918760848,3.829216881080323,3.7350116080881417,3.171990482357007,3.900499293569276,3.900499293569276,2.967104399337628,2.967104399337628,2.967104399337628,4.202084082787368,3.76910745342651,3.76910745342651,2.3128098430109314,2.2348816916686207,3.8603904265119566,1.8589831147421378,3.3891384313587274,3.5526131783067516,2.2516562079251177,1.4187274792139866,3.3172820471053344,3.2161408876543054,3.2161408876543054,3.7536486665890405,3.642544351938158,3.642544351938158,3.930174910838124,4.700840901492254,2.71470232405243,2.71470232405243,3.6946276943301313,3.667957961640843,3.667957961640843,2.9382951783519786,3.5460120911308928,3.3847235112911758,2.225636842380532,3.0761415697846033,3.8427170309886707,3.8427170309886707,3.8427170309886707,3.8427170309886707,2.9839772156170046,4.135562285250287,4.135562285250287,3.3004284470372665,3.3004284470372665,3.3004284470372665,2.696436094276311,4.135562285250287,4.26640980455433,4.26640980455433,3.833721560176146,2.438269612217276,3.282132610224304,2.9849613222251805,1.2950011109887052,1.2950011109887052,5.773463497912774,5.773463497912774,0.0,0.0,0.0,0.0,4.023833677251503,4.102325460992521,2.4974222143126314,2.4974222143126314,2.4974222143126314,2.4887500989590707,2.1913471452839697,2.8083902634362756,1.8489627858448519,3.4701712728687073,3.4701712728687073,3.4701712728687073,2.297666172605722,2.0432115338945023,2.858427250416866,3.0238371790023844,3.0761026199342205,2.788671589081989,2.6014178000698025,2.760644670939942,2.760644670939942,4.505908501991206,4.505908501991206
Ricinodendron heudeotii,2.8992363634861404,3.1154828040399742,2.2574757387874493,2.8232622066892104,2.0744251298760377,2.8022714083673925,2.2531903808684475,2.1598364721773224,4.19450992085707,2.704455228279809,3.218889956380253,2.132635175570045,3.8830215905889456,4.6372279624430455,3.350641171222255,2.6659753842813783,2.283419167441486,2.1932468970628443,2.6161834890677844,4.144242559065918,3.8881880045780375,4.014932580661885,1.9548611212053801,3.3161855043217603,2.495378663609606,2.495378663609606,3.999767825881007,1.3561144760795132,1.3561144760795132,2.6980681830225133,3.441029029434384,3.513804248711594,3.954631994077729,3.954631994077729,3.954631994077729,3.4770764412045283,4.46341918760848,4.790990988666907,3.872654159402144,4.46341918760848,3.829216881080323,3.7350116080881417,3.171990482357007,3.900499293569276,3.900499293569276,2.967104399337628,2.967104399337628,2.967104399337628,4.202084082787368,3.76910745342651,3.76910745342651,2.3128098430109314,2.2348816916686207,3.8603904265119566,1.8589831147421378,3.3891384313587274,3.5526131783067516,2.2516562079251177,1.4187274792139866,3.3172820471053344,3.2161408876543054,3.2161408876543054,3.7536486665890405,3.642544351938158,3.642544351938158,3.930174910838124,4.700840901492254,2.71470232405243,2.71470232405243,3.6946276943301313,3.667957961640843,3.667957961640843,2.9382951783519786,3.5460120911308928,3.3847235112911758,2.225636842380532,3.0761415697846033,3.8427170309886707,3.8427170309886707,3.8427170309886707,3.8427170309886707,2.9839772156170046,4.135562285250287,4.135562285250287,3.3004284470372665,3.3004284470372665,3.3004284470372665,2.696436094276311,4.135562285250287,4.26640980455433,4.26640980455433,3.833721560176146,2.438269612217276,3.282132610224304,2.9849613222251805,1.2950011109887052,1.2950011109887052,5.773463497912774,5.773463497912774,0.0,0.0,0.0,0.0,4.023833677251503,4.102325460992521,2.4974222143126314,2.4974222143126314,2.4974222143126314,2.4887500989590707,2.1913471452839697,2.8083902634362756,1.8489627858448519,3.4701712728687073,3.4701712728687073,3.4701712728687073,2.297666172605722,2.0432115338945023,2.858427250416866,3.0238371790023844,3.0761026199342205,2.788671589081989,2.6014178000698025,2.760644670939942,2.760644670939942,4.505908501991206,4.505908501991206
Rinorea dentata,2.2235346538030463,1.5244966515049017,3.2676163660431436,1.5144459417796463,3.325392141016348,2.9581227298327946,3.2425235177689906,2.8071002198870967,2.228382064445823,1.5656546136565304,2.5096141775109833,2.8913500745065885,0.9639268777453527,1.4313649892264846,2.355879593623201,2.009663223581022,3.009338422064665,2.2722185666495793,3.2322662280904626,1.200748920172234,3.2901745165170673,2.5666559168330836,4.629119384679003,1.5132119513266515,4.067734080261803,4.067734080261803,2.107222789089123,3.1295490463228663,3.1295490463228663,1.9685055291026683,1.0957523366727542,1.7043927948857247,1.050480651216587,1.050480651216587,1.050480651216587,2.2393656992567332,3.085963068466127,3.015940983205353,0.8393986249612965,3.085963068466127,3.385688773372555,3.375885218541125,1.901895551153613,1.360562851552362,1.360562851552362,2.90564046529223,2.90564046529223,2.90564046529223,3.4696247777139693,3.9997320541020365,3.9997320541020365,2.7627732866202632,2.9874181965893847,3.0206015422787775,2.848786219953244,2.013923205145297,3.170452449048524,2.098980124095485,2.858781530439935,1.8133509247587734,3.156185411517596,3.156185411517596,3.539194535649814,1.174153253563428,1.174153253563428,0.7714799291308686,0.7564039740509566,1.8911228393755468,1.8911228393755468,1.1623718052301477,2.0250352847221755,2.0250352847221755,2.3176093160258806,3.614313059464477,1.2953147089033463,2.0312946087405326,1.4340425777710533,3.8085242852537444,3.8085242852537444,3.8085242852537444,3.8085242852537444,1.32975391617234,3.132727577234827,3.132727577234827,1.9637661355008678,1.9637661355008678,1.9637661355008678,2.5104209225123486,3.132727577234827,0.8576104162576809,0.8576104162576809,2.5361787025724767,3.188882496641167,1.778919788085165,1.8338564786381424,2.993548312350643,2.993548312350643,4.1036353847733436,4.1036353847733436,4.023833677251503,4.023833677251503,4.023833677251503,4.023833677251503,0.0,0.7010668066475345,3.1865903042592816,3.1865903042592816,3.1865903042592816,2.5625912426668096,2.912557754429164,2.771348368598738,2.978931941378111,3.2890358393133514,3.2890358393133514,3.2890358393133514,4.403941814870163,3.1160846065843835,1.7635724274482876,1.8768805482233066,3.60515083339656,1.3785680531943816,1.5628315855310844,1.8866654208973823,1.8866654208973823,1.7856037042977364,1.7856037042977364
Rothmania hispida,2.0117766189639323,1.3618735358961656,3.0125711975323544,1.6413439154241674,3.2917880163106554,2.6505425410804273,2.97925317343054,2.950057848369259,2.473656538530293,1.9346182707990094,2.366676114214009,2.982701765361,0.3934251538966818,0.7811917744082928,1.94093770235911,1.7456782404528464,3.2848109306848063,2.093944644294582,2.9426720253162237,0.9400389869297887,3.8645844162045333,2.0542466183168515,4.5595697084891835,1.569530794978405,3.8346722870458825,3.8346722870458825,1.6036419241474114,3.3021840862804055,3.3021840862804055,1.7990098541127564,0.9224733648142704,1.1811965060162828,0.6356176458846947,0.6356176458846947,0.6356176458846947,1.9476178555088135,2.5260080380075745,2.5459201924202968,0.2865504856572414,2.5260080380075745,2.84421818049783,2.8529445585757114,2.245660789012996,0.7466981445728611,0.7466981445728611,2.63323236608227,2.63323236608227,2.63323236608227,3.516184845149372,3.9988798650834325,3.9988798650834325,2.6845806484785615,2.904170199806742,2.48377819118073,2.7246829291593673,1.8582638050233873,3.0764138285614084,2.0695992472422233,2.9952656759633247,1.9263794585113256,2.715938509688239,2.715938509688239,3.080083937407365,0.7078054261320008,0.7078054261320008,0.3662674584641089,1.1349017997337796,2.034835887722477,2.034835887722477,0.9611313747702083,1.8192070287215283,1.8192070287215283,2.170566775632042,3.614037621456009,0.898236115180772,2.038064029217294,1.4713468514848664,3.9548431474975967,3.9548431474975967,3.9548431474975967,3.9548431474975967,1.7321910610539613,3.1335848885360646,3.1335848885360646,1.6270462272801307,1.6270462272801307,1.6270462272801307,2.2794181258710142,3.1335848885360646,0.8029616793296421,0.8029616793296421,1.966569477463849,2.9381369541826574,1.905189712113132,2.240212296762679,2.9624996374104104,2.9624996374104104,4.658136156380302,4.658136156380302,4.102325460992521,4.102325460992521,4.102325460992521,4.102325460992521,0.7010668066475345,0.0,3.0040554837310136,3.0040554837310136,3.0040554837310136,2.59085746985571,2.6333244889807133,2.3562176649177826,3.001056294100846,2.809277549974996,2.809277549974996,2.809277549974996,4.1833786050700015,2.915878841837688,1.4927733498327718,2.203644133865651,3.557922629017734,1.4062968717790205,1.6533748449217602,1.6250778303441478,1.6250778303441478,1.2711602692097037,1.2711602692097037
Scotellia coriacea,2.020543025897268,2.471198671608618,1.1094632130877058,1.9915865517554567,2.2402467378153963,0.638829552003832,1.0640675468348542,3.2784789439096222,3.402196516764486,2.5966164181698645,3.115593858135941,3.2250060403729006,2.8216736599173187,3.355145812512474,2.6002502432514136,2.0941793620765634,2.233127136408667,1.757657029597846,2.3509165587353964,3.3367373241688703,4.366436360502846,2.876330446490879,2.156001094998925,1.885235374782911,1.2147161671124254,1.2147161671124254,3.179231702033766,2.889076106369572,2.889076106369572,2.2731084612866823,2.864398230177394,2.3451789439296715,2.544506518160027,2.544506518160027,2.544506518160027,2.6926270374633576,3.660524159175289,4.215858412859916,2.7830775336348337,3.660524159175289,3.0960671638513224,3.0718862438217425,3.633712284438272,2.772425264020972,2.772425264020972,3.1562908023182623,3.1562908023182623,3.1562908023182623,3.673000751221237,3.207750008338486,3.207750008338486,2.1674904290490686,2.060290661062457,2.93537864566015,2.3042866302757616,3.3415262826204146,3.0636717657986257,2.3062073844813904,2.3899336640381668,2.875310860890141,1.277637604808074,1.277637604808074,2.851633087719457,2.7103394064191155,2.7103394064191155,2.7042007170919597,3.7275510920113013,2.861992245168441,2.861992245168441,3.0773524981034632,1.85851398056383,1.85851398056383,2.31280708413788,1.9771889176626263,2.2827376007926454,1.579569700188428,2.953451996590331,4.05836069685137,4.05836069685137,4.05836069685137,4.05836069685137,2.4467934263411686,2.3316835672332745,2.3316835672332745,1.632165489340881,1.632165489340881,1.632165489340881,2.463611460671425,2.3316835672332745,3.320500895994676,3.320500895994676,2.842908966918584,0.46057269328153444,1.8991874833279394,2.963157617564484,1.9454216156625388,1.9454216156625388,5.199456386813555,5.199456386813555,2.4974222143126314,2.4974222143126314,2.4974222143126314,2.4974222143126314,3.1865903042592816,3.0040554837310136,0.0,0.0,0.0,2.3487010691780577,1.788525194512157,1.676454029270499,2.88229930314427,1.4939824814892435,1.4939824814892435,1.4939824814892435,1.5877352204250545,1.5427477617013146,2.0103531746025314,3.4847431298306946,2.6993297503693734,2.1526023805108028,2.5081697003852486,1.775325965330374,1.775325965330374,3.199101652787641,3.199101652787641
Scotellia coriaceae,2.020543025897268,2.471198671608618,1.1094632130877058,1.9915865517554567,2.2402467378153963,0.638829552003832,1.0640675468348542,3.2784789439096222,3.402196516764486,2.5966164181698645,3.115593858135941,3.2250060403729006,2.8216736599173187,3.355145812512474,2.6002502432514136,2.0941793620765634,2.233127136408667,1.757657029597846,2.3509165587353964,3.3367373241688703,4.366436360502846,2.876330446490879,2.156001094998925,1.885235374782911,1.2147161671124254,1.2147161671124254,3.179231702033766,2.889076106369572,2.889076106369572,2.2731084612866823,2.864398230177394,2.3451789439296715,2.544506518160027,2.544506518160027,2.544506518160027,2.6926270374633576,3.660524159175289,4.215858412859916,2.7830775336348337,3.660524159175289,3.0960671638513224,3.0718862438217425,3.633712284438272,2.772425264020972,2.772425264020972,3.1562908023182623,3.1562908023182623,3.1562908023182623,3.673000751221237,3.207750008338486,3.207750008338486,2.1674904290490686,2.060290661062457,2.93537864566015,2.3042866302757616,3.3415262826204146,3.0636717657986257,2.3062073844813904,2.3899336640381668,2.875310860890141,1.277637604808074,1.277637604808074,2.851633087719457,2.7103394064191155,2.7103394064191155,2.7042007170919597,3.7275510920113013,2.861992245168441,2.861992245168441,3.0773524981034632,1.85851398056383,1.85851398056383,2.31280708413788,1.9771889176626263,2.2827376007926454,1.579569700188428,2.953451996590331,4.05836069685137,4.05836069685137,4.05836069685137,4.05836069685137,2.4467934263411686,2.3316835672332745,2.3316835672332745,1.632165489340881,1.632165489340881,1.632165489340881,2.463611460671425,2.3316835672332745,3.320500895994676,3.320500895994676,2.842908966918584,0.46057269328153444,1.8991874833279394,2.963157617564484,1.9454216156625388,1.9454216156625388,5.199456386813555,5.199456386813555,2.4974222143126314,2.4974222143126314,2.4974222143126314,2.4974222143126314,3.1865903042592816,3.0040554837310136,0.0,0.0,0.0,2.3487010691780577,1.788525194512157,1.676454029270499,2.88229930314427,1.4939824814892435,1.4939824814892435,1.4939824814892435,1.5877352204250545,1.5427477617013146,2.0103531746025314,3.4847431298306946,2.6993297503693734,2.1526023805108028,2.5081697003852486,1.775325965330374,1.775325965330374,3.199101652787641,3.199101652787641
Scotellia coricea,2.020543025897268,2.471198671608618,1.1094632130877058,1.9915865517554567,2.2402467378153963,0.638829552003832,1.0640675468348542,3.2784789439096222,3.402196516764486,2.5966164181698645,3.115593858135941,3.2250060403729006,2.8216736599173187,3.355145812512474,2.6002502432514136,2.0941793620765634,2.233127136408667,1.757657029597846,2.3509165587353964,3.3367373241688703,4.366436360502846,2.876330446490879,2.156001094998925,1.885235374782911,1.2147161671124254,1.2147161671124254,3.179231702033766,2.889076106369572,2.889076106369572,2.2731084612866823,2.864398230177394,2.3451789439296715,2.544506518160027,2.544506518160027,2.544506518160027,2.6926270374633576,3.660524159175289,4.215858412859916,2.7830775336348337,3.660524159175289,3.0960671638513224,3.0718862438217425,3.633712284438272,2.772425264020972,2.772425264020972,3.1562908023182623,3.1562908023182623,3.1562908023182623,3.673000751221237,3.207750008338486,3.207750008338486,2.1674904290490686,2.060290661062457,2.93537864566015,2.3042866302757616,3.3415262826204146,3.0636717657986257,2.3062073844813904,2.3899336640381668,2.875310860890141,1.277637604808074,1.277637604808074,2.851633087719457,2.7103394064191155,2.7103394064191155,2.7042007170919597,3.7275510920113013,2.861992245168441,2.861992245168441,3.0773524981034632,1.85851398056383,1.85851398056383,2.31280708413788,1.9771889176626263,2.2827376007926454,1.579569700188428,2.953451996590331,4.05836069685137,4.05836069685137,4.05836069685137,4.05836069685137,2.4467934263411686,2.3316835672332745,2.3316835672332745,1.632165489340881,1.632165489340881,1.632165489340881,2.463611460671425,2.3316835672332745,3.320500895994676,3.320500895994676,2.842908966918584,0.46057269328153444,1.8991874833279394,2.963157617564484,1.9454216156625388,1.9454216156625388,5.199456386813555,5.199456386813555,2.4974222143126314,2.4974222143126314,2.4974222143126314,2.4974222143126314,3.1865903042592816,3.0040554837310136,0.0,0.0,0.0,2.3487010691780577,1.788525194512157,1.676454029270499,2.88229930314427,1.4939824814892435,1.4939824814892435,1.4939824814892435,1.5877352204250545,1.5427477617013146,2.0103531746025314,3.4847431298306946,2.6993297503693734,2.1526023805108028,2.5081697003852486,1.775325965330374,1.775325965330374,3.199101652787641,3.199101652787641
Spondia mombin,2.7968804578356727,1.3360742501370353,1.796077210564757,1.3382178129171298,0.8552909968012715,2.3057087073915747,1.8619538016471953,2.382767294621186,1.9900433172601055,1.5036940461214554,3.28886296943293,2.4806775107849925,2.3377364099768254,3.106696324967922,2.91901218082772,1.5939398276103365,1.7955806631501967,1.6734450982107747,3.0669223662639022,2.2550903347703164,2.9074271164135443,2.1797464259786006,2.5131239426059246,2.186183509213835,3.2480193484650894,3.2480193484650894,2.3420735862918023,2.001353738369821,2.001353738369821,2.3544034380911643,2.201145347567164,2.054874573087527,2.62062101918763,2.62062101918763,2.62062101918763,1.3654052345715975,3.0122290361504453,3.205811931424619,2.3582903011548093,3.0122290361504453,2.93115925269436,2.8480011358277495,2.1400667983920725,2.3586666145918693,2.3586666145918693,2.4864131105802962,2.4864131105802962,2.4864131105802962,1.8958976137731105,1.9471166707770677,1.9471166707770677,0.5061202798341676,0.6508677081469508,3.4244897683240936,1.6706124203262882,2.0873763963941747,1.2312650592484393,2.019147352939626,1.2856561598697862,1.0405871301354108,2.5737420683313186,2.5737420683313186,3.8597709130910878,2.382327350765553,2.382327350765553,2.5147192007022388,3.2749583772007034,1.152322558955293,1.152322558955293,2.025541780789556,2.021863039525163,2.021863039525163,0.7263443136025539,2.5021960008068937,1.916810240680023,1.1691388393596152,2.1099686232670836,1.8878466658011088,1.8878466658011088,1.8878466658011088,1.8878466658011088,1.9089980816847132,2.720683703871819,2.720683703871819,1.8002448977566727,1.8002448977566727,1.8002448977566727,1.2621856093829265,2.720683703871819,2.3550998905416036,2.3550998905416036,3.0346204827766954,2.313070941441242,2.504788616251829,2.814287524569682,2.040360145801151,2.040360145801151,5.288521489692686,5.288521489692686,2.4887500989590707,2.4887500989590707,2.4887500989590707,2.4887500989590707,2.5625912426668096,2.59085746985571,2.3487010691780577,2.3487010691780577,2.3487010691780577,0.0,2.1389357445035158,2.3257876792299252,1.6737493306956501,2.8199213223086965,2.8199213223086965,2.8199213223086965,2.6789894523286395,1.3625669069957962,1.4744801427416196,2.4738481644428223,1.2614225319803698,1.3591201610912194,1.6683982678182274,1.4267553119599194,1.4267553119599194,2.515749864499729,2.515749864499729
Sterculia oblonga,1.4515362939582575,1.8464842922990625,1.254791472197245,2.1080733745978653,2.0910091703404805,1.510980987485311,1.1717391416711778,2.077653046046023,3.706986347392489,2.4058606315922586,1.9172572657788765,1.9346493547920462,2.3250557202071085,2.883260840363951,1.409839211824755,1.0435486326983285,2.923600764225911,0.7186215455755375,1.0125422331775111,2.729619499345986,4.515723708810988,2.2627157317289313,2.7088342416287787,2.4234725627513654,1.929876572672897,1.929876572672897,2.2097208973894404,2.0706560048087628,2.0706560048087628,1.2317773964077956,2.034929592306801,1.7145193912725138,2.470453129480195,2.470453129480195,2.470453129480195,2.135203323631707,2.5270366532290147,3.016680719274244,2.370517528856163,2.5270366532290147,1.805440402475703,1.7447580913748506,2.7746004843374967,2.170960931135376,2.170960931135376,1.453253688694277,1.453253688694277,1.453253688694277,3.874947994160914,3.720874282353543,3.720874282353543,1.7658634248687,1.8300899010570981,1.7440383559311208,0.9223835874061534,2.0829456827255126,2.955882967358993,1.2284800895225965,1.8713927887327222,2.6215835749934007,1.538073755842655,1.538073755842655,1.8739674364793355,2.0081565386828757,2.0081565386828757,2.5015888992625483,3.583408117807637,2.1326602825307566,2.1326602825307566,2.3137997609828904,2.526957716359693,2.526957716359693,1.9634764368854725,3.41204351522677,1.8232896108144145,1.5313405698978857,1.9586811330542424,3.9509470716665556,3.9509470716665556,3.9509470716665556,3.9509470716665556,2.538699196523103,3.6362966520994977,3.6362966520994977,1.868586131889403,1.868586131889403,1.868586131889403,1.3957521930887553,3.6362966520994977,2.9980632311463777,2.9980632311463777,1.7090306532660624,1.4098807401527311,2.5759640245530266,2.7128907898590224,1.067861300938183,1.067861300938183,5.966441391717449,5.966441391717449,2.1913471452839697,2.1913471452839697,2.1913471452839697,2.1913471452839697,2.912557754429164,2.6333244889807133,1.788525194512157,1.788525194512157,1.788525194512157,2.1389357445035158,0.0,0.7087847101104964,1.682349356047643,1.7344449985371548,1.7344449985371548,1.7344449985371548,2.1354142000756213,1.1816082406061936,1.3454414329137134,2.5795101768667084,2.932068250196323,1.79675919746218,1.7074188216986899,1.282030012545634,1.282030012545634,2.858907772827399,2.858907772827399
