Plot_ID,Zone,Habitat,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
TmP2,Transition,Major River,1.3411806916546478,-2.0379828472342365,0.9066972423942935,-1.0962730567414773,-1.832901838889348,1.2143265395705498,0.4469994421718844,0.6223279099143526,-1.2301501344445758,-0.6411348975978074
TmP3,Transition,Major River,-0.8242409217260988,-1.1423994383994596,-0.12327149267317118,0.15054260037623232,-1.5957358808376132,-0.8283485925138637,-0.6489280340603777,1.0781181578076773,-0.6863851286407653,0.5725650764312807
TmP4,Transition,Major River,-2.2448263471789525,0.062463746410790055,0.46621714108925016,-2.4532558554283064,3.396298911520461,-1.1113563949898109,0.2500311301733307,0.06915070828232239,-0.2402943402573514,-0.1501942753854987
TmP5,Transition,Major River,-3.4042837050980963,-2.213084920872845,-0.11143794789233473,1.1911843869892078,1.2566611999033592,-0.32271770850084186,-0.3532794388581621,0.8193393939032703,0.1501609752537224,0.4998436201896272
TmP6,Transition,Major River,0.49395659361034644,0.1884102786244885,-0.14655633913169938,0.31304591724751923,0.42689141498195515,-1.8590301949200279,-0.6211066398433283,0.11397109388947803,-0.48787017039161623,-0.1473547830259597
TmP7,Transition,Major River,-0.4775195115804184,-1.499538091141381,-0.039835050513895416,2.380233299535343,-0.1818198196220037,-0.563411201363447,0.07539164078888604,0.25097129955623554,-0.07608886006809298,0.44382911342996345
TmP8,Transition,Major River,-0.532721408113259,-0.9667431658811007,1.5252037417848023,-0.5211932141013828,2.2371472983990657,-0.3565732632972417,-0.5478931470580167,-0.304158461013082,-0.6000753056525115,0.1025364735324312
TmP9,Transition,Major River,3.112731452397493,-1.5480476029060322,-2.019781346760114,0.6810627887058187,1.288491777131224,1.710440521484895,0.9052319710278195,1.7665473403407916,-1.5378432064816434,-1.0003302016788824
TmP10,Transition,Major River,1.2481188817400175,-0.47478208041095793,-1.0397319920710881,0.6153419208696265,0.6518806356255024,0.7691970102438606,-0.136452484258326,0.09330146367899739,-0.7729708688166362,-0.5856243968551404
TsP1,Transition,Stream,0.680751020871321,-1.6422286398268193,1.9652491781559251,-1.9882122350016778,-0.9664530228609517,0.1872183274030372,-0.07155213818320756,0.08824392933602446,0.03951170766554762,0.16170720462436056
TsP3,Transition,Stream,1.7657876644120873,-1.164506456147139,0.4154979706471559,-2.0060449970866125,1.0817050727418205,-0.6385163306566615,0.8343887734617947,-0.3186943159663718,0.2508269547331702,0.24143240630344326
TsP4,Transition,Stream,-3.3484340300851283,-1.6261073786721694,-1.2632456761300144,-1.5679907697040012,0.2643873733913395,-0.1813116122376955,-0.8128063784461501,0.33807489038603195,0.199330760773278,0.026390846648155632
TsP5,Transition,Stream,-3.3878996403806476,-1.984037378408341,-0.9885291842736834,-1.0073629575081628,1.4927038914486503,1.3782743100619097,-1.2756124366217267,0.6697663321665714,1.2036118332711017,-0.34571772383720434
TsP6,Transition,Stream,0.4387939447130853,-0.7917257453981192,1.3566957916676317,-0.8560050140853933,-0.6913886027363364,-0.11869234423832245,0.00443338372511238,-0.32120390661785275,0.18724016648658612,-0.9291803019698772
